CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Saldo_Atividade,Produtos_Idade,Score_Idade,Churn_Real,Churn_Previsto,Probabilidade_Churn
666,1,0,59,8,152614.51,2,1,1,188782.3,0,1,0,656,76307.255,0.03389830508474576,11.288135593220339,0,0,0.00052626285
547,0,0,35,4,0.0,1,1,1,133287.73,0,1,1,305,0.0,0.02857142857142857,15.628571428571428,0,0,0.0005260131
705,2,0,46,5,89364.91,1,0,1,139162.15,0,4,1,336,44682.455,0.021739130434782608,15.326086956521738,0,0,0.00052591355
578,0,1,50,5,151215.34,2,1,0,169804.4,0,4,2,623,151215.34,0.04,11.56,0,0,0.00052343134
640,2,0,34,3,77826.8,1,1,1,168544.85,0,4,0,329,38913.4,0.029411764705882353,18.823529411764707,0,0,0.000522904
816,1,0,40,9,109003.26,1,1,1,79580.56,0,1,0,592,54501.63,0.025,20.4,0,0,0.0005222863
562,0,1,45,6,136855.24,1,1,0,46864.0,0,4,3,942,136855.24,0.022222222222222223,12.488888888888889,0,0,0.0005206656
626,2,1,62,3,0.0,1,1,1,65010.74,0,1,2,930,0.0,0.016129032258064516,10.096774193548388,0,0,0.0005193739
513,1,0,49,5,171601.27,1,1,0,126223.84,0,3,2,844,171601.27,0.02040816326530612,10.46938775510204,0,0,0.0005190985
505,0,1,49,7,80001.23,1,0,0,135180.11,0,5,1,726,80001.23,0.02040816326530612,10.306122448979592,0,0,0.0005184804
761,2,0,32,4,103515.39,2,1,1,177622.38,0,2,3,311,51757.695,0.0625,23.78125,0,0,0.0005122059
566,1,0,40,2,97001.36,2,1,0,154486.01,0,1,0,719,97001.36,0.05,14.15,0,0,0.00051010255
797,1,0,33,10,83555.58,1,0,0,69767.14,0,4,3,513,83555.58,0.030303030303030304,24.151515151515152,0,0,0.0005048222
635,2,1,38,0,103257.14,1,0,0,158344.63,0,2,2,537,103257.14,0.02631578947368421,16.710526315789473,0,0,0.00050472067
493,0,0,36,2,0.0,2,0,1,99770.3,0,2,2,229,0.0,0.05555555555555555,13.694444444444445,0,0,0.00050366914
573,1,1,30,8,127406.5,1,1,0,192950.6,0,4,2,927,127406.5,0.03333333333333333,19.1,0,0,0.00050299405
601,0,1,47,1,64430.06,2,0,1,96517.97,0,5,3,308,32215.03,0.0425531914893617,12.787234042553191,0,0,0.00050290325
492,1,0,49,2,151249.45,2,1,1,167237.94,0,4,1,543,75624.725,0.04081632653061224,10.040816326530612,0,0,0.00050275825
674,0,1,22,3,0.0,1,1,1,173940.59,0,4,2,269,0.0,0.045454545454545456,30.636363636363637,0,0,0.0004998718
660,2,0,61,5,155931.11,1,1,1,158338.39,0,1,2,884,77965.555,0.01639344262295082,10.819672131147541,0,0,0.0004982941
700,2,0,40,2,0.0,2,1,0,199753.97,0,5,3,654,0.0,0.05,17.5,0,0,0.00049530406
491,0,0,72,6,91285.22,1,1,1,7032.95,0,3,1,277,45642.61,0.013888888888888888,6.819444444444445,0,0,0.000493869
712,2,0,44,2,0.0,2,0,0,45738.94,0,5,2,334,0.0,0.045454545454545456,16.181818181818183,0,0,0.00049236603
717,1,0,35,5,103214.71,1,1,0,172172.7,0,4,1,880,103214.71,0.02857142857142857,20.485714285714284,0,0,0.00048678202
807,0,1,47,1,95120.59,1,0,0,127875.1,0,3,2,468,95120.59,0.02127659574468085,17.170212765957448,0,0,0.00048660985
584,2,0,48,2,213146.2,1,1,0,75161.25,0,4,0,814,213146.2,0.020833333333333332,12.166666666666666,1,0,0.00048606098
581,2,1,46,2,79385.21,2,0,0,188492.82,0,1,1,639,79385.21,0.043478260869565216,12.630434782608695,0,0,0.00048550998
708,2,1,38,8,99640.89,1,1,0,12429.22,0,2,0,412,99640.89,0.02631578947368421,18.63157894736842,0,0,0.00047667444
850,0,0,34,6,101266.51,1,1,0,33501.98,0,1,0,901,101266.51,0.029411764705882353,25.0,0,0,0.00047598136
733,0,0,38,3,157658.36,1,0,0,19658.43,0,2,0,412,157658.36,0.02631578947368421,19.289473684210527,0,0,0.00047519436
561,1,1,32,6,166824.59,1,1,0,139451.98,0,5,1,296,166824.59,0.03125,17.53125,0,0,0.00047469567
772,1,1,26,7,152400.51,2,1,0,79414.0,0,1,2,695,152400.51,0.07692307692307693,29.692307692307693,0,0,0.00047330806
801,2,1,58,1,79954.61,2,1,1,30484.19,0,1,1,760,39977.305,0.034482758620689655,13.810344827586206,0,0,0.00047263745
727,0,0,26,9,121508.28,1,1,1,146785.44,0,1,2,253,60754.14,0.038461538461538464,27.96153846153846,0,0,0.00047253474
462,0,1,39,4,140133.08,2,0,0,131304.45,0,1,3,627,140133.08,0.05128205128205128,11.846153846153847,0,0,0.00047029668
583,0,0,42,4,0.0,2,1,0,17439.66,0,5,0,322,0.0,0.047619047619047616,13.880952380952381,0,0,0.00046801727
557,2,0,40,4,0.0,2,0,1,105433.53,0,2,3,281,0.0,0.05,13.925,0,0,0.00046780496
719,0,1,61,5,0.0,2,0,1,29132.43,0,4,0,293,0.0,0.03278688524590164,11.78688524590164,0,0,0.00046753167
850,1,0,38,2,102741.15,2,0,1,23974.85,0,4,3,264,51370.575,0.05263157894736842,22.36842105263158,0,0,0.0004672532
484,0,0,50,2,90408.16,2,0,0,48170.57,0,5,1,959,90408.16,0.04,9.68,0,0,0.00046277404
776,0,1,36,1,0.0,2,1,0,53477.76,0,3,0,329,0.0,0.05555555555555555,21.555555555555557,0,0,0.00046193492
684,0,1,45,6,148071.39,1,1,0,183575.01,0,3,0,895,148071.39,0.022222222222222223,15.2,0,0,0.0004604744
765,2,0,32,9,178095.55,1,0,0,47247.56,0,3,1,656,178095.55,0.03125,23.90625,0,0,0.00046046323
639,0,1,77,6,80926.02,2,1,1,55829.25,0,5,1,291,40463.01,0.025974025974025976,8.2987012987013,0,0,0.00045937204
683,1,0,35,1,132371.3,2,0,0,186123.57,0,1,1,504,132371.3,0.05714285714285714,19.514285714285716,0,0,0.0004589245
629,0,0,49,4,0.0,2,1,1,196335.48,0,5,2,921,0.0,0.04081632653061224,12.83673469387755,0,0,0.0004583356
612,1,0,36,2,130700.92,2,0,0,77592.8,0,5,0,351,130700.92,0.05555555555555555,17.0,0,0,0.00045693357
582,2,1,25,9,148042.97,2,1,0,52341.15,0,5,0,310,148042.97,0.08,23.28,0,0,0.00045601305
422,0,1,54,3,140014.42,1,0,1,86350.97,0,2,3,844,70007.21,0.018518518518518517,7.814814814814815,0,0,0.00045426397
524,1,1,29,9,144287.6,2,1,0,32063.3,0,3,2,311,144287.6,0.06896551724137931,18.06896551724138,0,0,0.00045319434
791,0,1,28,4,0.0,1,1,0,174435.48,0,2,2,397,0.0,0.03571428571428571,28.25,0,0,0.00045270167
630,1,0,28,8,106425.75,1,1,1,20344.84,0,5,0,266,53212.875,0.03571428571428571,22.5,0,0,0.00045221802
486,1,0,40,9,71340.09,1,1,0,76192.21,0,4,2,530,71340.09,0.025,12.15,0,0,0.00045135344
501,0,1,44,4,142051.07,2,0,1,74940.5,0,3,1,251,71025.535,0.045454545454545456,11.386363636363637,0,0,0.00045077666
693,0,1,31,1,0.0,2,0,1,182270.88,0,1,3,304,0.0,0.06451612903225806,22.35483870967742,0,0,0.0004507573
662,0,1,74,6,0.0,2,1,0,123583.85,0,1,3,512,0.0,0.02702702702702703,8.945945945945946,0,0,0.00045003236
675,1,1,42,2,92616.64,2,1,0,8567.18,0,1,0,960,92616.64,0.047619047619047616,16.071428571428573,0,0,0.00044771325
794,2,1,38,9,179581.31,1,1,0,23596.24,0,4,2,814,179581.31,0.02631578947368421,20.894736842105264,0,0,0.00044588905
627,2,0,25,4,0.0,1,1,1,194313.93,0,5,3,992,0.0,0.04,25.08,0,0,0.00044569248
635,0,0,47,2,125724.95,2,1,0,63236.97,0,5,2,773,125724.95,0.0425531914893617,13.51063829787234,0,0,0.0004456717
850,1,0,40,7,104449.8,1,1,1,747.88,0,4,2,931,52224.9,0.025,21.25,0,0,0.0004443772
613,1,1,38,9,126265.88,2,0,0,15859.95,0,2,0,571,126265.88,0.05263157894736842,16.13157894736842,0,0,0.00044290503
561,2,0,28,3,0.0,2,1,0,191387.76,0,1,0,276,0.0,0.07142857142857142,20.035714285714285,0,0,0.00044178197
572,1,0,35,1,139979.07,1,1,0,185662.84,0,4,3,598,139979.07,0.02857142857142857,16.34285714285714,0,0,0.00044150662
704,2,1,36,8,127397.34,1,1,0,151335.24,0,1,0,555,127397.34,0.027777777777777776,19.555555555555557,0,0,0.00044112105
660,0,1,37,2,97324.91,1,1,0,23291.83,0,2,0,942,97324.91,0.02702702702702703,17.83783783783784,0,0,0.0004387974
850,2,0,32,5,0.0,1,1,1,3830.59,0,2,3,979,0.0,0.03125,26.5625,0,0,0.0004383177
798,0,1,22,8,0.0,2,1,0,107615.43,0,5,1,280,0.0,0.09090909090909091,36.27272727272727,0,0,0.00043809024
718,0,0,43,0,93143.39,1,1,0,167554.86,0,3,0,491,93143.39,0.023255813953488372,16.697674418604652,0,0,0.0004364182
726,0,0,38,5,126875.62,1,1,0,128052.29,0,2,2,514,126875.62,0.02631578947368421,19.105263157894736,0,0,0.00043473655
660,1,1,39,9,134599.33,2,1,0,183095.87,0,4,2,575,134599.33,0.05128205128205128,16.923076923076923,0,0,0.00043427825
786,0,0,29,4,0.0,2,1,0,103372.79,0,4,3,245,0.0,0.06896551724137931,27.103448275862068,0,0,0.00043399996
652,2,1,31,1,132862.59,1,0,0,158054.49,0,1,1,921,132862.59,0.03225806451612903,21.032258064516128,0,0,0.00043352856
660,1,1,35,8,58641.43,1,0,1,198674.08,0,5,2,815,29320.715,0.02857142857142857,18.857142857142858,0,0,0.00043225117
621,2,0,43,8,0.0,1,0,0,102806.6,0,1,0,590,0.0,0.023255813953488372,14.44186046511628,0,0,0.00043201825
680,0,1,34,3,143292.95,1,1,0,66526.01,0,1,3,694,143292.95,0.029411764705882353,20.0,0,0,0.0004308412
655,2,1,37,8,163708.58,2,0,0,76259.23,0,2,3,959,163708.58,0.05405405405405406,17.7027027027027,0,0,0.00043060508
633,0,1,59,2,103996.74,1,1,1,103159.11,0,4,2,678,51998.37,0.01694915254237288,10.728813559322035,0,0,0.00042967452
658,1,0,45,9,134562.8,1,1,1,159268.67,0,5,0,528,67281.4,0.022222222222222223,14.622222222222222,0,0,0.00042793504
850,2,0,29,1,0.0,2,1,1,197996.65,0,3,0,534,0.0,0.06896551724137931,29.310344827586206,0,0,0.00042764348
825,0,1,29,3,148874.01,2,0,1,71192.82,0,3,0,346,74437.005,0.06896551724137931,28.448275862068964,0,0,0.00042185467
773,1,1,51,8,116197.65,2,1,1,86701.4,0,3,1,345,58098.825,0.0392156862745098,15.156862745098039,0,0,0.00042040323
716,0,0,23,2,94464.81,2,0,1,185900.88,0,5,2,351,47232.405,0.08695652173913043,31.130434782608695,0,0,0.00041955808
806,0,1,48,4,164701.68,1,1,1,21439.49,0,2,2,851,82350.84,0.020833333333333332,16.791666666666668,0,0,0.00041700221
494,0,0,35,9,112727.06,2,1,0,183752.91,0,2,0,697,112727.06,0.05714285714285714,14.114285714285714,0,0,0.00041595902
754,0,1,39,3,74896.33,1,0,0,34430.16,0,1,2,787,74896.33,0.02564102564102564,19.333333333333332,0,0,0.00041379823
815,0,1,24,7,171922.72,1,0,1,178028.96,0,2,0,458,85961.36,0.041666666666666664,33.958333333333336,0,0,0.00041342268
578,0,1,46,5,113226.47,1,1,0,56770.76,0,4,2,916,113226.47,0.021739130434782608,12.565217391304348,0,0,0.00041295672
535,2,1,37,3,175534.78,2,1,1,9241.52,0,5,0,316,87767.39,0.05405405405405406,14.45945945945946,0,0,0.00041227683
576,1,1,46,4,137367.94,1,1,1,33450.11,0,4,0,513,68683.97,0.021739130434782608,12.521739130434783,0,0,0.00041217112
685,2,0,43,6,117302.62,1,0,0,68701.73,0,4,0,975,117302.62,0.023255813953488372,15.930232558139535,0,0,0.0004117743
688,1,1,41,2,112871.19,2,0,1,65520.74,0,2,2,335,56435.595,0.04878048780487805,16.78048780487805,0,0,0.00040991552
641,2,1,40,5,102145.13,1,1,1,100637.07,0,1,0,310,51072.565,0.025,16.025,0,0,0.00040887992
662,0,1,29,5,147092.65,1,1,0,10928.3,0,1,1,495,147092.65,0.034482758620689655,22.82758620689655,0,0,0.00040881152
428,0,0,62,1,107735.93,1,0,1,58381.77,0,4,0,398,53867.965,0.016129032258064516,6.903225806451613,0,0,0.00040805113
539,0,1,30,0,0.0,2,1,0,160979.66,0,4,0,231,0.0,0.06666666666666667,17.966666666666665,0,0,0.00040788387
763,1,1,32,9,160680.41,1,1,0,30886.35,0,3,0,600,160680.41,0.03125,23.84375,0,0,0.00040718826
504,0,0,32,8,206663.75,1,0,0,16281.94,0,1,3,899,206663.75,0.03125,15.75,0,0,0.00040688153
656,2,0,41,6,101179.23,2,1,1,35230.61,0,2,1,239,50589.615,0.04878048780487805,16.0,0,0,0.0004051018
671,0,1,45,2,106376.85,1,0,1,158264.62,0,3,0,244,53188.425,0.022222222222222223,14.911111111111111,0,0,0.00040463865
664,0,1,58,5,98668.18,1,1,1,60887.58,0,1,0,773,49334.09,0.017241379310344827,11.448275862068966,0,0,0.00040377936
652,2,1,71,4,0.0,1,1,1,120107.1,0,3,0,305,0.0,0.014084507042253521,9.183098591549296,0,0,0.00040351253
580,0,1,55,6,104305.74,1,0,1,175750.21,0,5,1,432,52152.87,0.01818181818181818,10.545454545454545,0,0,0.00040249922
593,2,0,46,2,76597.79,1,1,1,54453.72,0,1,1,520,38298.895,0.021739130434782608,12.891304347826088,0,0,0.0004010253
787,0,0,85,10,0.0,2,1,1,116537.96,0,2,1,542,0.0,0.023529411764705882,9.258823529411766,0,0,0.00039838982
593,1,1,74,5,161434.36,2,1,1,65532.17,0,5,2,264,80717.18,0.02702702702702703,8.013513513513514,0,0,0.00039826776
757,0,1,38,0,0.0,1,1,0,83263.06,0,1,2,537,0.0,0.02631578947368421,19.92105263157895,0,0,0.0003971143
749,0,1,37,7,0.0,2,1,0,20306.79,0,3,1,345,0.0,0.05405405405405406,20.243243243243242,0,0,0.00039704712
559,2,0,40,7,144470.77,1,1,1,18917.95,0,3,3,255,72235.385,0.025,13.975,0,0,0.0003961507
700,0,0,37,7,0.0,2,1,0,17040.82,0,3,0,341,0.0,0.05405405405405406,18.91891891891892,0,0,0.0003960078
556,0,1,40,5,125909.85,1,1,1,95124.4,0,4,3,280,62954.925,0.025,13.9,0,0,0.0003957372
777,0,1,43,1,0.0,2,1,0,21785.91,0,2,1,984,0.0,0.046511627906976744,18.069767441860463,0,0,0.00039443516
640,0,1,45,1,0.0,1,1,1,10908.33,0,4,2,391,0.0,0.022222222222222223,14.222222222222221,0,0,0.00039377093
622,1,0,28,1,143124.63,2,1,0,81723.8,0,4,1,295,143124.63,0.07142857142857142,22.214285714285715,0,0,0.00039319176
694,0,1,47,4,0.0,2,1,0,197528.62,0,2,3,782,0.0,0.0425531914893617,14.76595744680851,0,0,0.0003911809
850,0,0,40,0,0.0,2,1,0,1099.95,0,4,2,980,0.0,0.05,21.25,0,0,0.00039116768
738,1,1,62,10,83008.31,1,1,1,42766.03,0,3,1,995,41504.155,0.016129032258064516,11.903225806451612,0,0,0.00039110653
489,0,0,38,5,117289.92,1,0,0,85231.88,0,2,1,655,117289.92,0.02631578947368421,12.868421052631579,0,0,0.00038944773
720,2,1,31,4,141356.47,1,0,0,137985.69,0,2,3,637,141356.47,0.03225806451612903,23.225806451612904,0,0,0.00038931833
850,0,1,27,6,96654.72,2,0,0,152740.16,0,2,2,613,96654.72,0.07407407407407407,31.48148148148148,0,0,0.0003882056
658,0,1,44,2,168396.34,1,1,1,14178.73,0,2,3,648,84198.17,0.022727272727272728,14.954545454545455,0,0,0.00038695877
618,1,1,41,8,37702.79,1,1,1,195775.48,0,5,1,615,18851.395,0.024390243902439025,15.073170731707316,0,0,0.0003862453
756,0,1,28,8,179960.2,1,1,0,89938.08,0,4,1,372,179960.2,0.03571428571428571,27.0,0,0,0.0003855195
597,0,0,36,9,0.0,2,1,1,7156.09,0,2,3,323,0.0,0.05555555555555555,16.583333333333332,0,0,0.0003855088
730,1,1,38,0,38848.19,2,0,0,94003.11,0,5,3,279,38848.19,0.05263157894736842,19.210526315789473,0,0,0.00038549138
658,0,0,43,7,140260.36,2,1,0,2748.72,0,4,0,643,140260.36,0.046511627906976744,15.30232558139535,0,0,0.00038374827
683,2,1,30,1,113257.2,1,1,1,65035.02,0,2,1,263,56628.6,0.03333333333333333,22.766666666666666,0,0,0.0003824164
701,0,1,23,3,0.0,2,1,0,38960.59,0,2,2,253,0.0,0.08695652173913043,30.47826086956522,0,0,0.0003821764
619,1,1,40,9,103604.31,2,0,0,140947.05,0,1,0,923,103604.31,0.05,15.475,0,0,0.00038104356
465,0,1,41,9,117221.15,1,1,0,168280.95,0,3,3,495,117221.15,0.024390243902439025,11.341463414634147,0,0,0.0003799778
415,2,1,53,5,167259.44,1,1,1,22357.25,0,2,0,929,83629.72,0.018867924528301886,7.830188679245283,0,0,0.0003781971
735,0,1,41,7,179904.0,1,1,1,137180.95,0,1,3,505,89952.0,0.024390243902439025,17.926829268292682,0,0,0.00037738905
769,0,1,29,4,145471.37,1,1,0,188382.77,0,3,2,378,145471.37,0.034482758620689655,26.517241379310345,0,0,0.00037616765
757,0,1,36,7,144852.06,1,0,0,130861.95,0,2,3,575,144852.06,0.027777777777777776,21.02777777777778,0,0,0.00037506368
630,0,1,31,0,0.0,2,1,1,34475.14,0,2,2,252,0.0,0.06451612903225806,20.322580645161292,0,0,0.00037472416
575,2,1,43,3,0.0,1,1,0,83594.51,0,5,0,600,0.0,0.023255813953488372,13.372093023255815,0,0,0.00037423757
691,2,1,30,9,0.0,2,0,1,10963.04,0,1,2,269,0.0,0.06666666666666667,23.033333333333335,0,0,0.0003731334
719,0,1,36,3,155423.17,1,1,1,199841.32,0,2,3,374,77711.585,0.027777777777777776,19.97222222222222,0,0,0.00037256666
523,0,1,36,8,158351.02,2,1,0,155304.53,0,1,3,486,158351.02,0.05555555555555555,14.527777777777779,0,0,0.0003723137
581,2,0,50,4,0.0,2,1,1,80701.72,0,3,1,232,0.0,0.04,11.62,0,0,0.00037221482
707,0,0,46,7,127476.73,2,1,1,146011.55,0,4,3,278,63738.365,0.043478260869565216,15.369565217391305,0,0,0.00037209704
744,2,1,30,1,128065.12,1,1,0,121525.48,0,2,2,607,128065.12,0.03333333333333333,24.8,0,0,0.0003719605
655,1,0,30,1,83173.98,2,1,1,184259.6,0,5,0,338,41586.99,0.06666666666666667,21.833333333333332,0,0,0.000371458
470,2,1,30,4,125385.01,1,1,0,68293.93,0,1,1,536,125385.01,0.03333333333333333,15.666666666666666,0,0,0.00037040422
554,0,0,44,9,135814.7,2,0,0,115091.38,0,4,3,494,135814.7,0.045454545454545456,12.590909090909092,0,0,0.0003690833
560,0,0,44,5,143244.97,1,1,0,98661.27,0,5,0,768,143244.97,0.022727272727272728,12.727272727272727,0,0,0.00036866922
683,2,1,38,3,126152.84,1,0,0,15378.75,0,4,2,611,126152.84,0.02631578947368421,17.973684210526315,0,0,0.00036851657
583,0,1,59,7,127450.14,1,0,1,67552.71,0,2,1,992,63725.07,0.01694915254237288,9.88135593220339,0,0,0.0003684865
637,2,0,40,6,0.0,2,1,1,181610.6,0,3,2,230,0.0,0.05,15.925,0,0,0.00036841328
587,2,1,62,7,121286.27,1,0,1,6776.92,0,5,0,500,60643.135,0.016129032258064516,9.46774193548387,0,0,0.00036800574
736,0,1,27,5,51522.75,1,0,1,192131.77,0,4,3,562,25761.375,0.037037037037037035,27.25925925925926,0,0,0.0003678616
512,2,1,33,3,176666.62,1,1,0,94670.77,0,1,2,726,176666.62,0.030303030303030304,15.515151515151516,0,0,0.00036668446
655,1,0,61,2,183997.7,2,1,1,161217.18,0,5,2,382,91998.85,0.03278688524590164,10.737704918032787,0,0,0.00036663606
549,0,0,29,8,0.0,2,1,1,189558.44,0,4,1,278,0.0,0.06896551724137931,18.93103448275862,0,0,0.0003660282
709,2,1,23,10,0.0,2,0,0,129590.18,0,2,3,246,0.0,0.08695652173913043,30.82608695652174,0,0,0.00036593608
721,0,0,49,1,120108.56,1,0,1,183421.76,0,4,3,970,60054.28,0.02040816326530612,14.714285714285714,0,0,0.00036579603
731,0,1,29,10,0.0,2,1,1,162452.65,0,4,3,251,0.0,0.06896551724137931,25.20689655172414,0,0,0.00036563654
798,0,1,37,8,0.0,3,0,0,110783.28,0,4,3,860,0.0,0.08108108108108109,21.56756756756757,0,0,0.00036504358
850,1,1,22,7,91560.58,2,0,0,10541.38,0,1,1,713,91560.58,0.09090909090909091,38.63636363636363,0,0,0.00036383868
708,0,0,67,1,0.0,2,0,1,3837.08,0,1,0,652,0.0,0.029850746268656716,10.567164179104477,0,0,0.0003629835
705,2,0,24,5,177799.83,2,0,0,79886.06,0,2,1,443,177799.83,0.08333333333333333,29.375,0,0,0.00036267893
628,1,0,45,6,53667.44,1,1,0,115022.94,0,5,2,588,53667.44,0.022222222222222223,13.955555555555556,0,0,0.00036143977
773,1,0,36,4,105858.71,1,0,1,4395.45,0,2,0,564,52929.355,0.027777777777777776,21.47222222222222,0,0,0.00036030673
581,0,1,71,4,0.0,2,1,1,197562.08,0,2,0,759,0.0,0.028169014084507043,8.183098591549296,0,0,0.00035939558
720,2,1,21,2,123200.78,1,1,1,180712.28,0,2,2,291,61600.39,0.047619047619047616,34.285714285714285,0,0,0.00035885343
835,0,1,25,7,0.0,2,1,1,83449.65,0,3,3,343,0.0,0.08,33.4,0,0,0.00035852738
701,2,0,35,9,0.0,2,0,0,170996.86,0,3,0,303,0.0,0.05714285714285714,20.02857142857143,0,0,0.00035835445
753,0,0,38,6,142263.45,1,0,1,33730.43,0,4,0,351,71131.725,0.02631578947368421,19.81578947368421,0,0,0.00035835156
828,0,1,31,9,0.0,1,0,1,164257.37,0,3,1,421,0.0,0.03225806451612903,26.70967741935484,0,0,0.00035764798
518,0,1,59,5,138772.15,1,0,1,123872.0,0,4,2,968,69386.075,0.01694915254237288,8.779661016949152,0,0,0.00035708345
753,1,0,38,9,151766.71,1,1,1,180829.99,0,1,1,873,75883.355,0.02631578947368421,19.81578947368421,0,0,0.00035658202
676,0,0,43,2,0.0,1,1,1,55119.53,0,1,2,679,0.0,0.023255813953488372,15.720930232558139,0,0,0.00035544133
810,1,1,35,3,96814.46,2,1,1,120511.03,0,1,1,275,48407.23,0.05714285714285714,23.142857142857142,0,0,0.00035423247
699,0,0,40,8,122038.34,1,1,0,102085.35,0,4,0,547,122038.34,0.025,17.475,0,0,0.00035378162
739,2,1,19,5,89750.21,1,1,0,193008.52,0,3,2,585,89750.21,0.05263157894736842,38.89473684210526,0,0,0.00035319454
599,2,1,35,6,137102.65,1,0,0,76870.81,0,1,3,620,137102.65,0.02857142857142857,17.114285714285714,0,0,0.0003530387
746,0,0,24,4,0.0,1,0,1,94105.0,0,5,2,334,0.0,0.041666666666666664,31.083333333333332,0,0,0.00035283648
617,2,1,61,3,113858.95,1,1,1,38129.22,0,1,1,422,56929.475,0.01639344262295082,10.114754098360656,0,0,0.00035225437
839,2,0,33,10,75592.43,1,1,0,62674.42,0,3,2,497,75592.43,0.030303030303030304,25.424242424242426,0,0,0.0003514143
556,1,1,33,3,124213.36,2,1,0,62627.55,0,2,1,537,124213.36,0.06060606060606061,16.848484848484848,0,0,0.00034993567
707,2,0,53,6,109663.47,1,1,1,52110.45,0,1,3,416,54831.735,0.018867924528301886,13.339622641509434,0,0,0.0003489258
816,1,0,34,2,108410.87,2,1,0,102908.91,0,4,2,555,108410.87,0.058823529411764705,24.0,0,0,0.00034694734
608,0,0,47,6,0.0,1,1,1,126012.57,0,5,3,725,0.0,0.02127659574468085,12.936170212765957,0,0,0.00034650837
537,0,1,28,3,157842.07,1,1,0,86911.49,0,3,1,348,157842.07,0.03571428571428571,19.178571428571427,0,0,0.00034600298
616,0,1,37,9,0.0,1,1,0,111312.96,0,5,2,239,0.0,0.02702702702702703,16.64864864864865,0,0,0.00034547198
554,1,0,37,4,58629.97,1,0,0,182038.6,0,2,0,606,58629.97,0.02702702702702703,14.972972972972974,0,0,0.00034408685
487,2,1,44,6,61691.45,1,1,1,53087.98,0,1,3,936,30845.725,0.022727272727272728,11.068181818181818,0,0,0.00034314243
652,2,0,42,4,0.0,2,1,1,38152.01,0,5,1,230,0.0,0.047619047619047616,15.523809523809524,0,0,0.0003425306
447,0,0,44,5,89188.83,1,1,1,75408.24,0,1,2,909,44594.415,0.022727272727272728,10.159090909090908,0,0,0.00034208025
533,0,1,47,9,83347.25,1,1,1,137696.25,0,5,2,418,41673.625,0.02127659574468085,11.340425531914894,0,0,0.00034142897
566,1,0,44,5,141428.99,2,0,0,68408.74,0,4,3,459,141428.99,0.045454545454545456,12.863636363636363,0,0,0.0003411833
585,0,1,40,7,0.0,2,0,0,146156.98,0,4,3,270,0.0,0.05,14.625,0,0,0.0003409032
738,0,1,29,2,0.0,2,1,1,170421.13,0,3,1,252,0.0,0.06896551724137931,25.448275862068964,0,0,0.0003406282
608,1,0,40,7,96202.32,1,0,0,161154.85,0,5,3,822,96202.32,0.025,15.2,0,0,0.000340132
528,0,1,37,6,103772.45,1,1,0,197111.99,0,3,0,391,103772.45,0.02702702702702703,14.27027027027027,0,0,0.00034002555
523,1,1,63,6,116227.27,1,1,1,119404.63,0,5,0,738,58113.635,0.015873015873015872,8.301587301587302,0,0,0.0003387743
594,0,0,34,7,141525.55,1,0,0,9443.15,0,4,0,302,141525.55,0.029411764705882353,17.470588235294116,0,0,0.00033832842
567,1,0,46,1,68238.51,2,1,1,109572.58,0,3,2,281,34119.255,0.043478260869565216,12.326086956521738,0,0,0.00033642992
781,2,0,29,6,98759.89,1,0,0,112202.64,0,2,1,494,98759.89,0.034482758620689655,26.93103448275862,0,0,0.00033623082
762,0,0,51,3,99286.98,1,0,1,85578.63,0,5,3,887,49643.49,0.0196078431372549,14.941176470588236,0,0,0.00033612727
639,0,0,35,8,0.0,1,0,0,164453.98,0,4,2,535,0.0,0.02857142857142857,18.257142857142856,0,0,0.00033541952
698,1,0,36,7,121263.62,1,1,1,13387.88,0,3,0,233,60631.81,0.027777777777777776,19.38888888888889,0,0,0.00033516155
673,2,0,35,6,0.0,2,1,0,98618.79,0,5,3,222,0.0,0.05714285714285714,19.228571428571428,0,0,0.00033503727
841,0,1,27,8,0.0,1,1,0,171922.72,0,3,3,696,0.0,0.037037037037037035,31.14814814814815,0,0,0.0003332972
818,1,1,43,10,105301.5,1,1,1,78941.59,0,4,0,412,52650.75,0.023255813953488372,19.023255813953487,0,0,0.00033117316
476,2,0,69,1,105303.73,1,0,1,134260.34,0,5,0,563,52651.865,0.014492753623188406,6.898550724637682,0,0,0.00033061227
695,0,1,36,4,161533.0,1,1,0,100940.91,0,2,1,749,161533.0,0.027777777777777776,19.305555555555557,0,0,0.0003305111
735,0,1,31,3,119558.35,1,0,0,72927.68,0,1,1,386,119558.35,0.03225806451612903,23.70967741935484,0,0,0.00033039768
636,2,1,37,1,115137.26,1,1,0,52484.01,0,4,3,564,115137.26,0.02702702702702703,17.18918918918919,0,0,0.00032793268
